caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2001/12/17,0.010135,0.010107,0.006467,0.006413,10217440900.00,500,10112949900.00,500,1134.36,0.010035
2001/12/18,0.007712,0.007693,0.011749,0.011701,10296044100.00,500,10217440900.00,500,1142.92,0.007546
2001/12/19,0.005992,0.005943,0.001697,0.001622,10357237500.00,500,10296044100.00,500,1149.56,0.005810
2001/12/20,-0.008188,-0.008325,-0.009449,-0.009504,10271017500.00,500,10357237500.00,500,1139.93,-0.008377
2001/12/21,0.004232,0.004213,0.004962,0.004931,10314419300.00,500,10271017500.00,500,1144.89,0.004351
2001/12/24,-0.000286,-0.000289,0.003746,0.003732,10311441300.00,500,10314419300.00,500,1144.65,-0.000210
2001/12/26,0.004117,0.004113,0.005875,0.005862,10353855200.00,500,10311441300.00,500,1149.37,0.004124
2001/12/27,0.006945,0.006639,0.008538,0.008373,10422595700.00,500,10353855200.00,500,1157.13,0.006752
2001/12/28,0.003304,0.003273,0.006594,0.006541,10456464600.00,500,10422595700.00,500,1161.02,0.003362
2001/12/31,-0.011112,-0.011112,-0.007443,-0.007444,10348785900.00,500,10456464600.00,500,1148.08,-0.011145
2002/01/02,0.005897,0.005750,0.002355,0.002298,10411508900.00,500,10351988000.00,500,1154.67,0.005740
2002/01/03,0.009302,0.009288,0.009306,0.009297,10508215400.00,500,10411508900.00,500,1165.27,0.009180
2002/01/04,0.006248,0.006248,0.009781,0.009781,10573878400.00,500,10508215400.00,500,1172.51,0.006213
2002/01/07,-0.006477,-0.006482,-0.003607,-0.003619,10505341500.00,500,10573878400.00,500,1164.89,-0.006499
2002/01/08,-0.003317,-0.003580,-0.003919,-0.004025,10467732500.00,500,10505341500.00,500,1160.71,-0.003588
2002/01/09,-0.004710,-0.004756,-0.002991,-0.003038,10417951900.00,500,10467732500.00,500,1155.14,-0.004799
2002/01/10,0.001231,0.001212,-0.002687,-0.002713,10430582500.00,500,10417951900.00,500,1156.55,0.001221
2002/01/11,-0.009368,-0.009416,-0.009929,-0.009983,10333941000.00,500,10430582500.00,500,1145.60,-0.009468
2002/01/14,-0.006209,-0.006209,-0.009742,-0.009742,10269775100.00,500,10333941000.00,500,1138.41,-0.006276
2002/01/15,0.006759,0.006757,0.004769,0.004762,10339171600.00,500,10269775100.00,500,1146.19,0.006834
2002/01/16,-0.016412,-0.016493,-0.018712,-0.018765,10168653000.00,500,10339171600.00,500,1127.57,-0.016245
2002/01/17,0.010413,0.010400,0.009456,0.009437,10279219100.00,500,10173416400.00,500,1138.88,0.010030
2002/01/18,-0.009908,-0.009911,-0.008180,-0.008184,10177348100.00,500,10279219100.00,500,1127.58,-0.009922
2002/01/22,-0.007226,-0.007226,-0.007920,-0.007920,10103803000.00,500,10177348100.00,500,1119.31,-0.007334
2002/01/23,0.007627,0.007616,0.012442,0.012433,10180756800.00,500,10103803000.00,500,1128.18,0.007925
2002/01/24,0.003444,0.003441,0.008465,0.008455,10215809600.00,500,10180756800.00,500,1132.15,0.003519
2002/01/25,0.001022,0.001022,0.004016,0.004016,10226713400.00,500,10215809600.00,500,1133.28,0.000998
2002/01/28,-0.000210,-0.000227,0.001440,0.001426,10224392500.00,500,10226713400.00,500,1133.06,-0.000194
2002/01/29,-0.028604,-0.028678,-0.022677,-0.022746,9931176200.00,500,10224392500.00,500,1100.64,-0.028613
2002/01/30,0.011895,0.011758,0.010500,0.010310,10057920800.00,500,9937909180.00,500,1113.57,0.011748
2002/01/31,0.015062,0.014941,0.014818,0.014733,10210368200.00,500,10057920800.00,500,1130.20,0.014934
2002/02/01,-0.007371,-0.007372,-0.005580,-0.005584,10136720700.00,500,10211960100.00,500,1122.20,-0.007078
2002/02/04,-0.024551,-0.024560,-0.023561,-0.023601,9887762020.00,500,10136720700.00,500,1094.44,-0.024737
2002/02/05,-0.003882,-0.003913,-0.008169,-0.008224,9849069620.00,500,9887762020.00,500,1090.02,-0.004039
2002/02/06,-0.006016,-0.006123,-0.008487,-0.008590,9788763870.00,500,9849069620.00,500,1083.51,-0.005972
2002/02/07,-0.002897,-0.003098,-0.002967,-0.003060,9758440780.00,500,9788763870.00,500,1080.17,-0.003083
2002/02/08,0.014955,0.014945,0.015843,0.015814,9904366840.00,500,9758440780.00,500,1096.22,0.014859
2002/02/11,0.014354,0.014306,0.018677,0.018623,10046348100.00,500,9904653760.00,500,1111.94,0.014340
2002/02/12,-0.003956,-0.003961,-0.002509,-0.002521,10006730100.00,500,10046348100.00,500,1107.50,-0.003993
2002/02/13,0.010340,0.009999,0.010279,0.010086,10106788300.00,500,10006730100.00,500,1118.51,0.009941
2002/02/14,-0.001707,-0.001792,-0.002880,-0.002978,10088793400.00,500,10106788300.00,500,1116.48,-0.001815
2002/02/15,-0.011077,-0.011117,-0.007854,-0.007909,9976831280.00,500,10088793400.00,500,1104.18,-0.011017
2002/02/19,-0.018810,-0.018840,-0.020827,-0.020855,9788868510.00,500,9976831280.00,500,1083.34,-0.018874
2002/02/20,0.013757,0.013689,0.010853,0.010745,9922863460.00,500,9788868510.00,500,1097.98,0.013514
2002/02/21,-0.015566,-0.015588,-0.011678,-0.011755,9768184000.00,500,9922863460.00,500,1080.95,-0.015510
2002/02/22,0.007934,0.007929,0.005057,0.005049,9845587060.00,500,9768184000.00,500,1089.84,0.008224
2002/02/25,0.018069,0.018066,0.018551,0.018544,10023452500.00,500,9845587060.00,500,1109.43,0.017975
2002/02/26,0.000002,-0.000083,0.006357,0.006247,10022624600.00,500,10023452500.00,500,1109.38,-0.000045
2002/02/27,0.000890,0.000484,0.000584,0.000311,10027476200.00,500,10022624600.00,500,1109.89,0.000460
2002/02/28,-0.002858,-0.002889,-0.003966,-0.004038,10004219400.00,500,10027476200.00,500,1106.73,-0.002847
2002/03/01,0.022751,0.022737,0.019545,0.019510,10231777000.00,500,10004219400.00,500,1131.78,0.022634
2002/03/04,0.019576,0.019552,0.027274,0.027248,10431818900.00,500,10231777000.00,500,1153.84,0.019491
2002/03/05,-0.006701,-0.006704,-0.002796,-0.002803,10361869200.00,500,10431818900.00,500,1146.14,-0.006673
2002/03/06,0.014598,0.014397,0.016768,0.016552,10511051600.00,500,10361869200.00,500,1162.77,0.014510
2002/03/07,-0.004533,-0.004569,-0.001849,-0.001928,10463029100.00,500,10511051600.00,500,1157.54,-0.004498
2002/03/08,0.005946,0.005945,0.007378,0.007376,10525243600.00,500,10463029100.00,500,1164.31,0.005849
2002/03/11,0.003259,0.003248,0.004416,0.004400,10559627200.00,500,10525243600.00,500,1168.26,0.003393
2002/03/12,-0.002261,-0.002281,-0.004300,-0.004333,10535540600.00,500,10559627200.00,500,1165.58,-0.002294
2002/03/13,-0.009669,-0.009926,-0.009876,-0.010098,10431029500.00,500,10535540600.00,500,1154.09,-0.009858
2002/03/14,-0.000854,-0.000872,0.000961,0.000906,10422031800.00,500,10431029500.00,500,1153.04,-0.000910
2002/03/15,0.011431,0.011429,0.009658,0.009652,10541150700.00,500,10422031800.00,500,1166.16,0.011379
2002/03/18,-0.000649,-0.000668,0.002232,0.002175,10534335800.00,500,10541150700.00,500,1165.55,-0.000523
2002/03/19,0.004117,0.004111,0.005109,0.005092,10577643300.00,500,10534335800.00,500,1170.29,0.004067
2002/03/20,-0.015796,-0.015838,-0.012855,-0.012904,10410110300.00,500,10577643300.00,500,1151.85,-0.015757
2002/03/21,0.001608,0.001583,0.002565,0.002513,10427116200.00,500,10410110300.00,500,1153.59,0.001511
2002/03/22,-0.004151,-0.004155,-0.004640,-0.004654,10385571000.00,500,10427116200.00,500,1148.70,-0.004239
2002/03/25,-0.014667,-0.014667,-0.014655,-0.014655,10233247800.00,500,10385571000.00,500,1131.87,-0.014651
2002/03/26,0.006045,0.005895,0.006599,0.006435,10293648500.00,500,10233247800.00,500,1138.49,0.005849
2002/03/27,0.005253,0.005239,0.009243,0.009211,10347575100.00,500,10293648500.00,500,1144.58,0.005349
2002/03/28,0.002583,0.002582,0.005948,0.005948,10377892700.00,500,10347575100.00,500,1147.39,0.002455
2002/04/01,-0.001007,-0.001007,-0.001224,-0.001224,10367454400.00,500,10377892700.00,500,1146.54,-0.000741
2002/04/02,-0.008665,-0.008667,-0.010454,-0.010459,10277594600.00,500,10367454400.00,500,1136.76,-0.008530
2002/04/03,-0.009769,-0.009944,-0.011232,-0.011313,10175394500.00,500,10277594600.00,500,1125.40,-0.009993
2002/04/04,0.001006,0.000984,0.001575,0.001536,10185375100.00,500,10175394500.00,500,1126.34,0.000835
2002/04/05,-0.003188,-0.003203,-0.000112,-0.000121,10152714600.00,500,10185375100.00,500,1122.73,-0.003205
2002/04/08,0.002535,0.002290,0.005626,0.005517,10175963100.00,500,10152714600.00,500,1125.29,0.002280
2002/04/09,-0.006698,-0.006750,-0.003339,-0.003369,10107271100.00,500,10175963100.00,500,1117.80,-0.006656
2002/04/10,0.011447,0.011409,0.012114,0.012066,10222589000.00,500,10107271100.00,500,1130.47,0.011335
2002/04/11,-0.023712,-0.023759,-0.018495,-0.018522,9979708260.00,500,10222589000.00,500,1103.69,-0.023689
2002/04/12,0.006875,0.006873,0.008455,0.008448,10048296900.00,500,9979708260.00,500,1111.01,0.006632
2002/04/15,-0.007851,-0.007858,-0.004182,-0.004206,9969282400.00,500,10048296900.00,500,1102.55,-0.007615
2002/04/16,0.023342,0.023342,0.022682,0.022682,10201989600.00,500,9969282400.00,500,1128.37,0.023418
2002/04/17,-0.002028,-0.002092,-0.000327,-0.000357,10180652100.00,500,10201989600.00,500,1126.07,-0.002038
2002/04/18,-0.001395,-0.001408,-0.003711,-0.003727,10166320400.00,500,10180652100.00,500,1124.47,-0.001421
2002/04/19,0.000537,0.000535,0.000731,0.000728,10171752800.00,500,10166320400.00,500,1125.17,0.000623
2002/04/22,-0.015421,-0.015421,-0.014082,-0.014082,10014891000.00,500,10171752800.00,500,1107.83,-0.015411
2002/04/23,-0.006119,-0.006119,-0.002426,-0.002426,9953610260.00,500,10014891000.00,500,1100.96,-0.006201
2002/04/24,-0.007069,-0.007080,-0.007129,-0.007138,9883140410.00,500,9953610260.00,500,1093.14,-0.007103
2002/04/25,-0.001515,-0.001520,-0.001457,-0.001475,9868150360.00,500,9883140410.00,500,1091.48,-0.001519
2002/04/26,-0.013817,-0.013912,-0.012198,-0.012279,9731028760.00,500,9868150360.00,500,1076.32,-0.013889
2002/04/29,-0.010137,-0.010181,-0.010345,-0.010447,9631955370.00,500,9731028760.00,500,1065.45,-0.010099
2002/04/30,0.010847,0.010841,0.013375,0.013362,9741287380.00,500,9631955370.00,500,1076.92,0.010765
2002/05/01,0.008925,0.008837,0.004175,0.004071,9827376780.00,500,9741287380.00,500,1086.46,0.008859
2002/05/02,-0.001734,-0.001867,-0.002019,-0.002090,9809019500.00,500,9827376780.00,500,1084.56,-0.001749
2002/05/03,-0.010451,-0.010481,-0.009151,-0.009211,9706162240.00,500,9809019500.00,500,1073.43,-0.010262
2002/05/06,-0.019451,-0.019463,-0.018291,-0.018329,9524317310.00,500,9692371810.00,500,1052.67,-0.019340
2002/05/07,-0.002952,-0.002968,-0.002585,-0.002592,9496055950.00,500,9524317310.00,500,1049.49,-0.003021
2002/05/08,0.037787,0.037644,0.034783,0.034662,9853523330.00,500,9496055950.00,500,1088.85,0.037504
2002/05/09,-0.014458,-0.014653,-0.012220,-0.012264,9709140820.00,500,9853523330.00,500,1073.01,-0.014547
2002/05/10,-0.016818,-0.016828,-0.018931,-0.018954,9545779700.00,500,9709140820.00,500,1054.99,-0.016794
2002/05/13,0.018680,0.018546,0.014319,0.014162,9728179780.00,500,9551052820.00,500,1074.56,0.018550
2002/05/14,0.021270,0.021239,0.021597,0.021503,9934800480.00,500,9728179780.00,500,1097.28,0.021144
2002/05/15,-0.005369,-0.005686,-0.000947,-0.001096,9886908400.00,500,9943457690.00,500,1091.07,-0.005659
2002/05/16,0.006577,0.006545,0.000107,0.000045,9951616230.00,500,9886908400.00,500,1098.23,0.006562
2002/05/17,0.007806,0.007672,0.003537,0.003498,10027966800.00,500,9951616230.00,500,1106.59,0.007612
2002/05/20,-0.013180,-0.013180,-0.009696,-0.009696,9895798930.00,500,10027966800.00,500,1091.88,-0.013293
2002/05/21,-0.011087,-0.011101,-0.010475,-0.010512,9785942660.00,500,9895798930.00,500,1079.88,-0.010990
2002/05/22,0.005715,0.005654,0.003853,0.003766,9841272390.00,500,9785942660.00,500,1086.02,0.005686
2002/05/23,0.010190,0.010179,0.011429,0.011412,9935399020.00,500,9835278080.00,499,1097.08,0.010184
2002/05/24,-0.012327,-0.012334,-0.008670,-0.008700,9820143650.00,500,9935399020.00,499,1083.82,-0.012087
2002/05/28,-0.008512,-0.008523,-0.007268,-0.007296,9736453520.00,500,9820143650.00,500,1074.55,-0.008553
2002/05/29,-0.006341,-0.006480,-0.007011,-0.007210,9673363540.00,500,9736453520.00,500,1067.66,-0.006412
2002/05/30,-0.002676,-0.002793,-0.003820,-0.004027,9646350170.00,500,9673363540.00,500,1064.66,-0.002810
2002/05/31,0.002240,0.002240,0.003381,0.003381,9668888310.00,500,9646350170.00,500,1067.14,0.002329
2002/06/03,-0.024935,-0.024951,-0.025582,-0.025602,9423586190.00,500,9668888310.00,500,1040.68,-0.024795
2002/06/04,0.000105,0.000098,-0.002094,-0.002116,9425371990.00,500,9423586190.00,500,1040.69,0.000010
2002/06/05,0.009320,0.008959,0.007449,0.007181,9509813320.00,500,9425371990.00,500,1049.90,0.008850
2002/06/06,-0.019821,-0.019870,-0.018486,-0.018629,9320850230.00,500,9509813320.00,500,1029.15,-0.019764
2002/06/07,-0.001546,-0.001547,0.000870,0.000868,9306431590.00,500,9320850230.00,500,1027.53,-0.001574
2002/06/10,0.003383,0.003370,0.002453,0.002437,9337798820.00,500,9306431590.00,500,1030.74,0.003124
2002/06/11,-0.016831,-0.016844,-0.016647,-0.016650,9180517110.00,500,9337798820.00,500,1013.60,-0.016629
2002/06/12,0.006998,0.006833,-0.000803,-0.001023,9243246990.00,500,9180517110.00,500,1020.26,0.006571
2002/06/13,-0.010477,-0.010505,-0.010330,-0.010376,9146144880.00,500,9243246990.00,500,1009.56,-0.010488
2002/06/14,-0.002054,-0.002066,-0.003489,-0.003535,9127253060.00,500,9146144880.00,500,1007.27,-0.002268
2002/06/17,0.028663,0.028637,0.028118,0.028109,9389153780.00,500,9127253060.00,500,1036.17,0.028691
2002/06/18,0.000924,0.000901,-0.000716,-0.000767,9397617140.00,500,9389153780.00,500,1037.14,0.000936
2002/06/19,-0.016437,-0.016488,-0.015319,-0.015387,9242666020.00,500,9397617140.00,500,1019.99,-0.016536
2002/06/20,-0.013501,-0.013517,-0.013000,-0.013020,9117737230.00,500,9242666020.00,500,1006.29,-0.013432
2002/06/21,-0.017190,-0.017191,-0.013391,-0.013393,8961406130.00,500,9117737230.00,500,989.14,-0.017043
2002/06/24,0.003660,0.003651,0.000288,0.000263,8994128550.00,500,8961406130.00,500,992.72,0.003619
2002/06/25,-0.016876,-0.016877,-0.018453,-0.018457,8842330660.00,500,8994128550.00,500,976.14,-0.016702
2002/06/26,-0.002120,-0.002646,-0.009541,-0.009771,8824262010.00,500,8847673110.00,500,973.53,-0.002674
2002/06/27,0.017571,0.017554,0.015844,0.015811,8979165740.00,500,8824262010.00,500,990.64,0.017575
2002/06/28,-0.001056,-0.001056,0.008363,0.008363,8971928120.00,500,8979165740.00,500,989.81,-0.000838
2002/07/01,-0.021579,-0.021579,-0.024328,-0.024328,8778017990.00,500,8971928120.00,500,968.65,-0.021378
2002/07/02,-0.020978,-0.021192,-0.028668,-0.028775,8591998510.00,500,8778017990.00,500,948.09,-0.021225
2002/07/03,0.006182,0.006145,0.003226,0.003146,8644799610.00,500,8591998510.00,500,953.99,0.006223
2002/07/05,0.036595,0.036577,0.038793,0.038781,8961004120.00,500,8644799610.00,500,989.03,0.036730
2002/07/08,-0.011927,-0.012185,-0.015062,-0.015171,8851811260.00,500,8961004120.00,500,976.98,-0.012184
2002/07/09,-0.024760,-0.024843,-0.022990,-0.023029,8631909370.00,500,8851811260.00,500,952.83,-0.024719
2002/07/10,-0.033390,-0.033433,-0.030478,-0.030530,8343318900.00,500,8631909370.00,500,920.47,-0.033962
2002/07/11,0.007639,0.007585,0.007537,0.007505,8406602420.00,500,8343318900.00,500,927.37,0.007496
2002/07/12,-0.006274,-0.006274,-0.003565,-0.003565,8353859190.00,500,8406602420.00,500,921.39,-0.006448
2002/07/15,-0.003375,-0.003377,-0.002432,-0.002440,8325684250.00,500,8353859190.00,500,917.93,-0.003755
2002/07/16,-0.018342,-0.018350,-0.016894,-0.016920,8171950190.00,500,8316304360.00,499,901.05,-0.018389
2002/07/17,0.005464,0.005379,-0.001902,-0.001942,8222251490.00,500,8178252590.00,500,906.04,0.005538
2002/07/18,-0.027239,-0.027260,-0.024511,-0.024544,7998117120.00,500,8222251490.00,500,881.56,-0.027019
2002/07/19,-0.037928,-0.037928,-0.036163,-0.036166,7694761020.00,500,7998117120.00,500,847.76,-0.038341
2002/07/22,-0.032847,-0.032847,-0.028470,-0.028470,7469903730.00,500,7723833610.00,500,819.85,-0.032922
2002/07/23,-0.026776,-0.026776,-0.032285,-0.032285,7269891830.00,500,7469903730.00,500,797.70,-0.027017
2002/07/24,0.057541,0.057522,0.053685,0.053663,7688071020.00,500,7269891830.00,500,843.42,0.057315
2002/07/25,-0.005814,-0.005818,-0.008148,-0.008164,7649474670.00,500,7694243120.00,500,838.68,-0.005620
2002/07/26,0.017077,0.017070,0.006441,0.006438,7779939210.00,500,7649474670.00,500,852.84,0.016884
2002/07/29,0.054307,0.054203,0.058807,0.058723,8201626210.00,500,7779939210.00,500,898.96,0.054078
2002/07/30,0.004327,0.004265,0.008924,0.008766,8236605750.00,500,8201626210.00,500,902.78,0.004249
2002/07/31,0.009920,0.009793,-0.000594,-0.000724,8318980140.00,500,8236605750.00,500,911.62,0.009792
2002/08/01,-0.029658,-0.029824,-0.023171,-0.023273,8070945210.00,500,8318980140.00,500,884.66,-0.029574
2002/08/02,-0.022838,-0.022844,-0.028796,-0.028810,7886808070.00,500,8070945210.00,500,864.24,-0.023082
2002/08/05,-0.034300,-0.034334,-0.035149,-0.035187,7616006350.00,500,7886808070.00,500,834.60,-0.034296
2002/08/06,0.029969,0.029964,0.034456,0.034447,7844220450.00,500,7616006350.00,500,859.57,0.029919
2002/08/07,0.020293,0.020114,0.012526,0.012412,8002002940.00,500,7844220450.00,500,876.77,0.020010
2002/08/08,0.032876,0.032848,0.028844,0.028721,8264853410.00,500,8002002940.00,500,905.46,0.032722
2002/08/09,0.003703,0.003469,0.004148,0.004108,8293478630.00,500,8264853410.00,500,908.64,0.003512
2002/08/12,-0.005184,-0.005209,-0.004881,-0.004941,8250277870.00,500,8293478630.00,500,903.80,-0.005327
2002/08/13,-0.021696,-0.021807,-0.022544,-0.022614,8070544130.00,500,8250277870.00,500,884.21,-0.021675
2002/08/14,0.040437,0.040212,0.036640,0.036487,8395202230.00,500,8074270380.00,500,919.62,0.040047
2002/08/15,0.011664,0.011551,0.015179,0.015084,8492187560.00,500,8395202230.00,500,930.25,0.011559
2002/08/16,-0.001583,-0.001702,0.000958,0.000895,8477831380.00,500,8492187560.00,500,928.77,-0.001591
2002/08/19,0.023686,0.023674,0.024616,0.024580,8678538700.00,500,8477831380.00,500,950.72,0.023633
2002/08/20,-0.013976,-0.013980,-0.012055,-0.012067,8557212670.00,500,8678538700.00,500,937.43,-0.013979
2002/08/21,0.012840,0.012753,0.016271,0.016153,8663849910.00,500,8566307090.00,500,949.36,0.012726
2002/08/22,0.014268,0.014254,0.019029,0.018960,8786789020.00,500,8663849910.00,500,962.70,0.014052
2002/08/23,-0.022789,-0.022812,-0.021633,-0.021675,8586109980.00,500,8786789020.00,500,940.86,-0.022686
2002/08/26,0.007781,0.007781,0.011075,0.011075,8652916420.00,500,8586109980.00,500,947.95,0.007536
2002/08/27,-0.013999,-0.014007,-0.014125,-0.014141,8531716040.00,500,8652916420.00,500,934.82,-0.013851
2002/08/28,-0.018013,-0.018181,-0.021622,-0.021873,8376600540.00,500,8531716040.00,500,917.87,-0.018132
2002/08/29,-0.000033,-0.000118,0.001687,0.001563,8375613060.00,500,8376600540.00,500,917.80,-0.000076
2002/08/30,-0.001847,-0.001870,-0.002013,-0.002050,8351792090.00,500,8375613060.00,500,916.07,-0.001885
2002/09/03,-0.041685,-0.041707,-0.038159,-0.038188,8004197690.00,499,8336397300.00,499,878.02,-0.041536
2002/09/04,0.017916,0.017569,0.018500,0.018326,8150112260.00,500,8009391540.00,500,893.40,0.017517
2002/09/05,-0.015934,-0.015980,-0.014778,-0.014862,8019871590.00,500,8150112260.00,500,879.15,-0.015950
2002/09/06,0.016837,0.016783,0.017740,0.017602,8154470720.00,500,8019871590.00,500,893.92,0.016800
2002/09/09,0.010296,0.010276,0.008298,0.008259,8237492470.00,500,8154470720.00,500,902.96,0.010113
2002/09/10,0.007358,0.007353,0.005504,0.005495,8297666340.00,500,8237492470.00,500,909.58,0.007331
2002/09/11,0.000052,-0.000111,0.002450,0.002265,8296749210.00,500,8297666340.00,500,909.45,-0.000143
2002/09/12,-0.024614,-0.024838,-0.024451,-0.024635,8090672960.00,500,8296749210.00,500,886.91,-0.024784
2002/09/13,0.003234,0.003222,0.000533,0.000506,8116737440.00,500,8090672960.00,500,889.81,0.003270
2002/09/16,0.001572,0.001541,-0.005813,-0.005826,8129222530.00,500,8116737440.00,500,891.10,0.001450
2002/09/17,-0.019903,-0.019908,-0.021503,-0.021516,7967383420.00,500,8129222530.00,500,873.52,-0.019728
2002/09/18,-0.004449,-0.004534,-0.006687,-0.006819,7931257390.00,500,7967383420.00,500,869.46,-0.004648
2002/09/19,-0.030240,-0.030261,-0.032164,-0.032192,7691253290.00,500,7931257390.00,500,843.32,-0.030065
2002/09/20,0.002421,0.002417,0.003589,0.003580,7709843380.00,500,7691253290.00,500,845.39,0.002455
2002/09/23,-0.013856,-0.013863,-0.020260,-0.020278,7602962630.00,500,7709843380.00,500,833.70,-0.013828
2002/09/24,-0.017242,-0.017255,-0.021606,-0.021642,7471771610.00,500,7602962630.00,500,819.29,-0.017284
2002/09/25,0.025197,0.024947,0.029836,0.029787,7658167490.00,500,7471771610.00,500,839.66,0.024863
2002/09/26,0.018286,0.018087,0.020147,0.019957,7797007590.00,500,7658167490.00,500,854.95,0.018210
